URL,Title,HTTP Status,Total Links,Page Authority,Number of Linking Root Domains,Facebook Shares,Facebook Likes,Twitter Shares,Google +1 Shares
http://www.finedesigns.com/organizations/naia.html?ATCLID=205404273&SPSID=640716&SPID=96230&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=206529863&SPSID=640716&SPID=96230&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205371700&SPSID=648755&SPID=96230&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205346943&SPSID=646948&SPID=100297&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205350851&SPSID=646086&SPID=100506&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205748649&SPSID=646086&SPID=100506&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205760661&SPSID=646948&SPID=100297&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205375591&SPSID=648755&SPID=96230&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205298567&SPSID=647552&SPID=100395&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=206718695&SPSID=646078&SPID=100296&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=206719266&SPSID=646078&SPID=100296&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=206719460&SPSID=646078&SPID=100296&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205297645&SPSID=644664&SPID=98896&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205300179&SPSID=644757&SPID=98899&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205294796&SPSID=644756&SPID=98898&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205296369&SPSID=644756&SPID=98898&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205301638&SPSID=644756&SPID=98898&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205292455&SPSID=644662&SPID=98796&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205296234&SPSID=644662&SPID=98796&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205297536&SPSID=644662&SPID=98796&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205293732&SPSID=640662&SPID=96223&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205299127&SPSID=640662&SPID=96223&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205291195&SPSID=640449&SPID=96197&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205293442&SPSID=640449&SPID=96197&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205293505&SPSID=640449&SPID=96197&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205294952&SPSID=640449&SPID=96197&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205297529&SPSID=640449&SPID=96197&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205300676&SPSID=640449&SPID=96197&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205301482&SPSID=640449&SPID=96197&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205302622&SPSID=640449&SPID=96197&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205290540&SPSID=646083&SPID=100503&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205300896&SPSID=646952&SPID=100499&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205297450&SPSID=646951&SPID=100500&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205290672&SPSID=644757&SPID=98899&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205290798&SPSID=644757&SPID=98899&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205294454&SPSID=644757&SPID=98899&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205295168&SPSID=644757&SPID=98899&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205297691&SPSID=648759&SPID=98899&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205299623&SPSID=644757&SPID=98899&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=206277579&SPSID=647552&SPID=100395&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205290536&SPSID=640522&SPID=96218&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205291826&SPSID=640522&SPID=96218&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205293700&SPSID=640522&SPID=96218&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205293886&SPSID=640522&SPID=96218&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205294561&SPSID=640522&SPID=96218&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205301558&SPSID=640522&SPID=96218&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205290978&SPSID=646949&SPID=100400&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205390813&SPSID=646949&SPID=100400&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205395221&SPSID=646849&SPID=100399&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205396813&SPSID=646849&SPID=100399&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205425802&SPSID=646950&SPID=100497&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205294917&SPSID=644664&SPID=98896&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205295847&SPSID=644664&SPID=98896&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205297932&SPSID=644664&SPID=98896&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205297956&SPSID=644664&SPID=98896&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205301158&SPSID=644664&SPID=98896&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205346507&SPSID=644664&SPID=98896&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205290445&SPSID=644848&SPID=98897&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205298030&SPSID=644848&SPID=98897&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205298031&SPSID=644848&SPID=98897&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205302287&SPSID=644848&SPID=98897&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205302477&SPSID=648760&SPID=98897&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205302742&SPSID=644848&SPID=98897&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205291047&SPSID=640690&SPID=96226&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205292248&SPSID=640690&SPID=96226&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205296660&SPSID=640690&SPID=96226&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205297391&SPSID=640690&SPID=96226&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205298650&SPSID=640690&SPID=96226&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205299477&SPSID=640690&SPID=96226&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205301467&SPSID=640690&SPID=96226&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205292171&SPSID=644663&SPID=98995&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205293587&SPSID=644663&SPID=98995&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205297198&SPSID=644663&SPID=98995&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205298376&SPSID=644663&SPID=98995&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205299223&SPSID=644663&SPID=98995&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205300528&SPSID=644663&SPID=98995&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205290750&SPSID=640674&SPID=96225&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205291385&SPSID=640674&SPID=96225&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205292368&SPSID=640674&SPID=96225&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205292750&SPSID=640674&SPID=96225&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205293013&SPSID=640674&SPID=96225&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205293768&SPSID=640674&SPID=96225&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205293867&SPSID=646950&SPID=100497&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205294304&SPSID=640674&SPID=96225&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205295011&SPSID=648763&SPID=96225&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205295525&SPSID=640674&SPID=96225&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205297411&SPSID=640674&SPID=96225&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205299652&SPSID=640674&SPID=96225&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205300791&SPSID=640674&SPID=96225&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205290300&SPSID=640665&SPID=96224&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205292233&SPSID=640665&SPID=96224&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205294018&SPSID=640665&SPID=96224&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205298678&SPSID=640665&SPID=96224&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205298761&SPSID=640665&SPID=96224&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205298793&SPSID=640665&SPID=96224&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205300126&SPSID=640665&SPID=96224&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205301836&SPSID=640701&SPID=96228&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205346934&SPSID=646948&SPID=100297&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205291773&SPSID=649151&SPID=96197&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205366688&SPSID=640712&SPID=96230&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205387383&SPSID=640712&SPID=96230&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205820091&SPSID=640698&SPID=96227&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205294045&SPSID=640716&SPID=96230&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205295245&SPSID=648755&SPID=96230&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205300301&SPSID=640716&SPID=96230&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205401293&SPSID=646078&SPID=100296&DB_LANG=C&DB_OEM_ID=27900,NAIA Store - Official NAIA Apparel,200,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205290297&SPSID=647474&SPID=100396&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205296177&SPSID=647474&SPID=100396&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205296703&SPSID=640721&SPID=96231&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205297278&SPSID=647474&SPID=100396&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205297834&SPSID=640721&SPID=96231&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205299187&SPSID=640721&SPID=96231&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205300633&SPSID=640721&SPID=96231&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205396363&SPSID=647474&SPID=100396&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205290929&SPSID=640721&SPID=96231&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205291002&SPSID=640721&SPID=96231&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205293671&SPSID=640721&SPID=96231&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205294226&SPSID=640721&SPID=96231&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205295869&SPSID=640721&SPID=96231&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205297931&SPSID=640721&SPID=96231&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205298561&SPSID=640721&SPID=96231&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205299204&SPSID=649047&SPID=96231&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205299792&SPSID=640721&SPID=96231&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205294433&SPSID=640662&SPID=96223&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205295793&SPSID=640662&SPID=96223&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205297114&SPSID=640662&SPID=96223&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205297573&SPSID=640662&SPID=96223&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205299672&SPSID=640662&SPID=96223&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205300555&SPSID=640662&SPID=96223&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205300878&SPSID=640662&SPID=96223&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205292866&SPSID=644757&SPID=98899&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205302299&SPSID=644757&SPID=98899&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205296975&SPSID=644849&SPID=98900&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205294446&SPSID=640532&SPID=96220&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205290846&SPSID=644849&SPID=98900&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205292687&SPSID=644849&SPID=98900&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205295657&SPSID=644849&SPID=98900&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205295891&SPSID=644849&SPID=98900&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205296954&SPSID=644849&SPID=98900&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205297532&SPSID=644849&SPID=98900&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205297814&SPSID=644849&SPID=98900&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205298026&SPSID=644849&SPID=98900&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205299158&SPSID=644849&SPID=98900&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205300753&SPSID=644849&SPID=98900&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205301702&SPSID=644849&SPID=98900&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205301927&SPSID=644849&SPID=98900&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205345627&SPSID=644849&SPID=98900&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205290646&SPSID=640532&SPID=96220&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205291369&SPSID=640532&SPID=96220&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205294051&SPSID=640532&SPID=96220&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205294251&SPSID=640532&SPID=96220&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205296459&SPSID=640532&SPID=96220&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
http://www.finedesigns.com/organizations/naia.html?ATCLID=205297890&SPSID=640532&SPID=96220&DB_LANG=C&DB_OEM_ID=27900,"",No Data,2,13,2,,,,
